Dialogue ID,Chapter ID,Dialogue,Character Name,Character ID,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),Place ID,Place Name,Place Category
6233,195,"It scares me a bit, that, thinking it's a piece of Vol--",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6234,195,"No, don't!  Don't say it!",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6235,195,It's taboo -- You-Know-Who's name. That's how they track people now. It's how they found us in the cafe that night.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6236,195,How d'you know?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6237,195,"I overheard a bloke from the Enforcement office talking about it at the Ministry.  Blimey, what's that smell?",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6238,195,Dinner?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6239,195,Not bloody likely.  Smells like something Ginny would cook.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6240,195,Tea?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6241,195,Is that it?,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6242,195,"I know.  I felt it too. It's... it's like it's ticking or something, like it has a tiny metal heart, like it's --",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6243,195,... alive.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6244,195,I hate it.  It's like he's here with us.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6245,195,That's why we're going to kill it.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6246,195,Dissendium!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6247,195,Incendio!,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6248,195,Expulso!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6249,195,Confringo!,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6250,195,It's angry.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6251,195,What're you doing?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6252,195,We have to keep it safe until we can figure out how to destroy it.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6253,195,I can put it in my bag --,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6254,195,No.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6255,195,"Seems strange, mate.  Dumbledore sends you off to find a load of Horcruxes, but doesn't bother to tell you how to destroy them. Doesn't that bother you?",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6256,195,"You wouldn't be lying to me, would you, Gregorovitch?  Because, I must tell you... that will only make it worse for you...",Voldemort,9,Human,Male,Slytherin,,Yew,Phoenix Feather,74,Unknown,Other Magical Locations
6257,195,Who was he?  The thief?,Voldemort,9,Human,Male,Slytherin,,Yew,Phoenix Feather,74,Unknown,Other Magical Locations
6258,195,Just a boy!  Not of the village. It was he who took it.  I never saw it again.  I swear on my life.,Mykew Gregorovitch,125,Human,Male,,,,,74,Unknown,Other Magical Locations
6259,195,I believe you...,Voldemort,9,Human,Male,Slytherin,,Yew,Phoenix Feather,74,Unknown,Other Magical Locations
6260,195,I thought it had stopped.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6261,195,"You can't let him in, Harry. Dumbledore himself said it.  You have to close your mind.  It's too dangerous --",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6262,195,"It's not a candle I can blow out, Hermione.  It always burns, even if it's just a flicker.  Can you understand that?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6263,195,Tell me. What you saw.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6264,195,He's found him.  Vol--,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6265,195,You-Know-Who.  He's found Gregorovitch --,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6266,195,The wandmaker?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6267,195,Yes.  How'd you know?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6268,195,Viktor got his wand from Gregorovitch.  Most Durmstrang students did at one time.  What's he got to do with You-Know-Who?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6269,195,You-Know-Who wants something Gregorovitch once had -- dunno what.  But he's desperate to have it.  It's as if his life depends on it.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6270,195,Don't -- It... comforts him.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6271,195,Well it sets my teeth on edge. What's he expecting to hear?  Good news?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6272,195,I think he just hopes he doesn't hear bad news.  It gets him through the day.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6273,195,And what gets you through the day?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6274,195,"We've all made sacrifices, Harry.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6275,195,How long before he can travel?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6276,195,I don't know.  It takes time.  I'm doing all I can.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6277,195,You're not doing enough.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6278,195,Take it off.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6279,195,Take it off.  Now.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6280,195,Better?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6281,195,Loads.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6282,195,It's cold.  Even though it's been lying against your skin for days.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6283,195,We'll take turns.  Okay?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6284,196,What's that?  That... smell?,Scabior,53,Human,Male,Slytherin,,,,74,Unknown,Other Magical Locations
6285,196,Snatchers.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6286,196,Good to know your enchantments work.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6287,196,He could smell it.  My perfume.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6288,197,We have to leave.  We're not safe here.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6289,197,I told you.  Ron's not strong enough to Apparate.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6290,197,Then we'll go by foot.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6291,197,I'm hungry.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6292,197,We're all hungry.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6293,197,Leave it.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6294,197,Mum can make food appear out of thin air.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6295,197,No one can conjure food out of thin air.  Food is the first of the five Principal Exceptions to Gamp's Law.  The other four are --,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6296,197,"Oh, speak English, can't you?",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6297,197,I said leave it.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6298,197,It'll be dark soon.  We need to find a place to sleep.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6299,197,Good plan.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6300,197,"Yeah.  Brilliant.  Only, correct me if I'm wrong... wasn't that yesterday's plan?  And the day before that?  And the day before that?  Walk.  Sleep.  Walk. Sleep.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6301,197,My turn.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6302,197,"He doesn't know what he's doing, does he?",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6303,197,None of us do.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6304,197,Wizards were here.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6305,197,I don't like this place.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6306,197,I want to go.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6307,197,I'll tell you in a minute.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6308,197,Maybe you could tell me now.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6309,197,Alright.  The Sword of Gryffindor? It's Goblin made.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6310,197,Brilliant.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6311,197,You don't understand.  Dirt and rust have no effect on the blade. It only takes in that which makes it stronger.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6312,197,O-kay.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6313,197,"Harry.  You already destroyed one Horcrux, right?  Tom Riddle's diary -- in the Chamber of Secrets.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6314,197,With a basilisk fang.  If you tell me you've got one of those in that bloody beaded bag of yours --,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6315,197,"Don't you see!  In the Chamber of Secrets, you stabbed the basilisk with the Sword of Gryffindor.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6316,197,Its blade is impregnated with basilisk venom.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6317,197,It only takes in that which makes it stronger...,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6318,197,Exactly!  Which means...,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6319,197,... it can destroy Horcruxes.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6320,197,Which is why Dumbledore left it to you in his will.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6321,197,"You're brilliant, Hermione. Truly.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6322,197,"Actually, I'm highly logical, which allows me to look past the extraneous detail and perceive clearly that which others overlook.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6323,197,There's only one problem...,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6324,197,The sword was stolen.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6325,197,"Yeah, I'm still here.  But you two carry on.  Don't let me spoil your fun.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6326,197,What's the problem?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6327,197,"Problem?  There's no problem.  Not according to you, anyway.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6328,197,"Look, don't be shy.  If you've got something to say, spit it out.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6329,197,"All right, I'll spit it out. Don't expect me to skip up and down because now there's some other damn thing we've got to find.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6330,197,Ron...,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6331,197,I thought you knew what you signed up for.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6332,197,"Yeah, I thought I did too.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6333,197,I don't understand.  What part of this isn't living up to your expectations?  Did you think we'd be staying in five-star hotels? Finding a Horcrux every other day? Did you think you'd be back to Mummy by Christmas?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6334,197,"No, I just reckoned after all this time, we'd have actually achieved something.  I reckoned you knew what you were doing.  I reckoned Dumbledore had told you something worthwhile! I reckoned you had a plan!",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6335,197,"I've told you everything Dumbledore told me! And in case you haven't noticed, we've found a Horcrux!",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6336,197,"Yeah, and we're about as near getting rid of it as we are to finding the rest of them, aren't we!",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6337,197,"Take it off, Ron.  Please take it off.  You wouldn't be talking like this if you hadn't been wearing it all day --",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6338,197,"Yeah, he would.  D'you think I haven't noticed the two of you whispering behind my back?  D'you think I haven't guessed what you were thinking?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6339,197,"Harry, we weren't --",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6340,197,"Don't lie!  You said it, too, you said you were disappointed --",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6341,197,I didn't!  Not like that!  Harry -- I didn't!,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6342,197,"Do you know why I listen to that radio, every night?  Do you!  To make sure I don't hear Ginny's name or Fred or George or Mum or --",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6343,197,You think I don't listen!  You think I don't know what it's like --,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6344,197,Stop!  Stop!,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6345,197,Go then.  But leave that.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6346,197,And you?,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6347,197,Me?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6348,197,Are you staying?  Or coming?,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6349,197,"Fine.  I get it.  I saw you two the other night.  Yeah, that's right.  Didn't know I knew, did you?",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,74,Unknown,Other Magical Locations
6350,197,"What?  Ron, no -- please --",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6351,197,He's gone.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6352,198,Salvio Hexia... Protego Totalum...,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6353,198,It's a Muggle station.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6354,198,You were right.  It's like you said.  Snitches have flesh memories.  But I didn't catch my first Snitch with my hand.  I almost swallowed it.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6355,198,'I open at the close?',Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6356,198,What do you reckon it means?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6357,198,"I don't know.  But look, I've found something as well...",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6358,198,"I thought it was a picture of an eye, but now I don't think it is. It isn't a rune and it's not in Spellman's Syllabary either.  And it's been inked in -- somebody drew it -- it isn't part of the book.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6359,198,"Luna's dad was wearing that, at Ron- At Bill and Fleur's wedding.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6360,198,What d'you mean -- wearing it?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6361,198,Around his neck.  Like an amulet. I didn't think much of it at the time.  You know Luna -- she's always got some mad thing or the other she's carrying around.  I just figured it ran in the family.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6362,198,Why would someone have drawn it in a children's book?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6363,198,"Hermione, I've been thinking.  I -- I want to go to Godric's Hollow. It's where I was born, it's where my parents died --",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6364,198,And it's exactly where You-Know- Who will expect you to go. Because it means something to you.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6365,198,"But it means something to him too, Hermione.  You-Know-Who nearly died there.  Wouldn't that be just the kind of place he'd hide a Horcrux?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6366,198,"It's dangerous, Harry.  But I have to admit, recently even I've been thinking we might have to go.  I think it's possible something else is hidden there. The sword.  If Dumbledore didn't want it falling into the Ministry's hands, but wanted you to find it, what better place to hide it than the birthplace of the founder of Gryffindor himself?",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6367,198,"Godric's Hollow is the birthplace of Godric Gryffindor -- I mean, 'course it is.  Obvious, isn't it?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6368,198,"Harry, did you ever even open A History of Magic?",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6369,198,Tossed it at Neville once when he was snoring -- might've popped open.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6370,198,Hermione...,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,74,Unknown,Other Magical Locations
6371,198,Don't ever let me give you a haircut again.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,74,Unknown,Other Magical Locations
6372,199,I still think we should've used Polyjuice Potion.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6373,199,No.  This is where I was born. I'm not returning as someone else.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6374,199,"Harry, I think it's Christmas Eve! Listen...",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6375,199,Do you think they'd be in there? My mum and dad?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6376,199,Yeah. I think they would.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6377,199,Harry.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6378,199,Is it -- ?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6379,199,No.  But look.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6380,199,Did you know he had a sister?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6381,199,No.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6382,199,Lumos.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6383,199,"Ignotus... Hey, Har --",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6384,199,"Happy Christmas, Hermione.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6385,199,"Happy Christmas, Harry.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6386,199,Harry...,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6387,199,Yeah.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6388,199,Someone's watching us.  By the gate.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6389,199,C'mon.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6390,199,I don't think this is a good idea.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6391,199,We look like ordinary Muggles.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6392,199,Muggles who've just been laying flowers on your parents' grave.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6393,199,Relax.  This is right.  I know it.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6394,199,Omigod.  Harry...,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6395,199,"This is where they died, Hermione. This is where he murdered them.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6396,200,"You're Bathilda, aren't you?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6397,200,"Harry, I'm not sure about this.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6398,200,"Hermione, she knew Dumbledore. She might have the sword. Besides, she's barely knee-high to a house-elf.  I think we can overpower her if it turns ugly.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6399,200,There's something odd about her. And what's that smell?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6400,200,"She's gaga, remember?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6401,200,Here.  Let me do that.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6402,200,"You have a lovely house, Miss Bagshot.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6403,200,Miss Bagshot?  Who is this man?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6404,200,His name.  Can you tell me his name?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
